time,spot,zero_gamma,cw1,cw2,cw3,pw1,pw2,pw3,net_gex,hvl,cw1_pct,cw2_pct,cw3_pct,pw1_pct,pw2_pct,pw3_pct,call_oi,put_oi,pc_ratio
2025-10-03,168.85,163.75,170,175,180,160,165,155,0.024102331,160,100.0,64.4,64.4,100.0,68.7,61.2,44636,16259,0.36
