time,spot,zero_gamma,cw1,cw2,cw3,pw1,pw2,pw3,net_gex,hvl,cw1_pct,cw2_pct,cw3_pct,pw1_pct,pw2_pct,pw3_pct,call_oi,put_oi,pc_ratio
2025-10-03,86.72,89.5,90,95,89,85,80,83,0.003045675,90,100.0,24.4,23.1,100.0,48.0,20.2,42767,40187,0.94
