time,spot,zero_gamma,cw1,cw2,cw3,pw1,pw2,pw3,net_gex,hvl,cw1_pct,cw2_pct,cw3_pct,pw1_pct,pw2_pct,pw3_pct,call_oi,put_oi,pc_ratio
2025-10-03,338.18,348.75,350,340,360,330,320,335,0.057059175,340,100.0,70.5,54.2,100.0,73.4,52.0,100604,67477,0.67
