time,spot,zero_gamma,cw1,cw2,cw3,pw1,pw2,pw3,net_gex,hvl,cw1_pct,cw2_pct,cw3_pct,pw1_pct,pw2_pct,pw3_pct,call_oi,put_oi,pc_ratio
2025-10-03,27.08,24.75,28,27.5,28.5,26.5,25,27,0.026977479,25,100.0,80.0,22.6,100.0,74.5,50.8,280174,104798,0.37
