time,spot,zero_gamma,cw1,cw2,cw3,pw1,pw2,pw3,net_gex,hvl,cw1_pct,cw2_pct,cw3_pct,pw1_pct,pw2_pct,pw3_pct,call_oi,put_oi,pc_ratio
2025-10-03,299.88,299.88,320,305,310,290,295,287.5,-0.002879799,320,100.0,85.8,56.3,100.0,94.9,23.7,18236,13527,0.74
