time,spot,zero_gamma,cw1,cw2,cw3,pw1,pw2,pw3,net_gex,hvl,cw1_pct,cw2_pct,cw3_pct,pw1_pct,pw2_pct,pw3_pct,call_oi,put_oi,pc_ratio
2025-10-03,286.72,260,300,295,290,270,280,260,0.045245426,275,100.0,73.6,63.7,100.0,35.7,33.2,40057,10147,0.25
