time,spot,zero_gamma,cw1,cw2,cw3,pw1,pw2,pw3,net_gex,hvl,cw1_pct,cw2_pct,cw3_pct,pw1_pct,pw2_pct,pw3_pct,call_oi,put_oi,pc_ratio
2025-10-03,45.36,42,47.5,46,48,45,44,43,0.001459893,45,100.0,41.0,35.7,100.0,8.5,3.3,11176,2848,0.25
