time,spot,zero_gamma,cw1,cw2,cw3,pw1,pw2,pw3,net_gex,hvl,cw1_pct,cw2_pct,cw3_pct,pw1_pct,pw2_pct,pw3_pct,call_oi,put_oi,pc_ratio
2025-10-04,207.19,213.75,210,220,215,200,205,195,0.009278704,200,100.0,55.1,18.6,100.0,18.0,15.4,36356,25398,0.7
