time,spot,zero_gamma,cw1,cw2,cw3,pw1,pw2,pw3,net_gex,hvl,cw1_pct,cw2_pct,cw3_pct,pw1_pct,pw2_pct,pw3_pct,call_oi,put_oi,pc_ratio
2025-10-03,247.99,247.99,250,260,270,240,230,247.5,-0.004445109,260,100.0,97.0,42.9,100.0,87.7,32.8,4769,7384,1.55
