time,spot,zero_gamma,cw1,cw2,cw3,pw1,pw2,pw3,net_gex,hvl,cw1_pct,cw2_pct,cw3_pct,pw1_pct,pw2_pct,pw3_pct,call_oi,put_oi,pc_ratio
2025-10-03,459.46,448.75,500,460,480,420,430,425,0.180259892,500,100.0,58.0,53.6,100.0,86.8,62.4,240124,98407,0.41
