time,spot,zero_gamma,cw1,cw2,cw3,pw1,pw2,pw3,net_gex,hvl,cw1_pct,cw2_pct,cw3_pct,pw1_pct,pw2_pct,pw3_pct,call_oi,put_oi,pc_ratio
2025-10-03,255.45,238.75,260,270,265,250,255,245,0.563092096,250,100.0,44.7,39.0,100.0,94.3,51.1,470183,129707,0.28
