time,spot,zero_gamma,cw1,cw2,cw3,pw1,pw2,pw3,net_gex,hvl,cw1_pct,cw2_pct,cw3_pct,pw1_pct,pw2_pct,pw3_pct,call_oi,put_oi,pc_ratio
2025-10-04,60.46,58.75,62.5,0,0,60,57.5,55,0.004196998,60,0,0,0,0,0,0,0,0,0
