time,spot,zero_gamma,cw1,cw2,cw3,pw1,pw2,pw3,net_gex,hvl,cw1_pct,cw2_pct,cw3_pct,pw1_pct,pw2_pct,pw3_pct,call_oi,put_oi,pc_ratio
2025-10-03,345.95,353.75,355,350,360,340,345,330,0.030725173,350,100.0,93.8,64.6,100.0,99.6,64.1,22857,20717,0.91
