time,spot,zero_gamma,cw1,cw2,cw3,pw1,pw2,pw3,net_gex,hvl,cw1_pct,cw2_pct,cw3_pct,pw1_pct,pw2_pct,pw3_pct,call_oi,put_oi,pc_ratio
2025-10-03,819.85,756.25,850,900,820,790,750,800,0.094070035,900,100.0,83.0,31.4,100.0,60.5,58.1,35419,12352,0.35
