time,spot,zero_gamma,cw1,cw2,cw3,pw1,pw2,pw3,net_gex,hvl,cw1_pct,cw2_pct,cw3_pct,pw1_pct,pw2_pct,pw3_pct,call_oi,put_oi,pc_ratio
2025-10-03,605.73,605.73,610,615,620,590,595,580,-0.010213203,590,100.0,52.5,44.2,100.0,81.0,78.1,608232,982672,1.62
