time,spot,zero_gamma,cw1,cw2,cw3,pw1,pw2,pw3,net_gex,hvl,cw1_pct,cw2_pct,cw3_pct,pw1_pct,pw2_pct,pw3_pct,call_oi,put_oi,pc_ratio
2025-10-03,110.56,114.5,118,115,120,110,105,108,0.012278542,118,100.0,63.1,23.0,100.0,15.4,5.3,35492,14478,0.41
