time,spot,zero_gamma,cw1,cw2,cw3,pw1,pw2,pw3,net_gex,hvl,cw1_pct,cw2_pct,cw3_pct,pw1_pct,pw2_pct,pw3_pct,call_oi,put_oi,pc_ratio
2025-10-04,51.55,46,55,52.5,52,50,47.5,46,0.007645543,55,100.0,32.5,20.1,100.0,64.2,30.7,70661,28370,0.4
