time,spot,zero_gamma,cw1,cw2,cw3,pw1,pw2,pw3,net_gex,hvl,cw1_pct,cw2_pct,cw3_pct,pw1_pct,pw2_pct,pw3_pct,call_oi,put_oi,pc_ratio
2025-10-03,289.01,313.75,300,315,310,280,260,285,0.007933305,300,100.0,46.9,45.3,100.0,75.6,42.6,98981,104743,1.06
