time,spot,zero_gamma,cw1,cw2,cw3,pw1,pw2,pw3,net_gex,hvl,cw1_pct,cw2_pct,cw3_pct,pw1_pct,pw2_pct,pw3_pct,call_oi,put_oi,pc_ratio
2025-10-03,147.37,134.5,150,155,152.5,135,140,144,0.021316282,135,100.0,65.9,28.0,100.0,59.4,24.4,43726,10368,0.24
