time,spot,zero_gamma,cw1,cw2,cw3,pw1,pw2,pw3,net_gex,hvl,cw1_pct,cw2_pct,cw3_pct,pw1_pct,pw2_pct,pw3_pct,call_oi,put_oi,pc_ratio
2025-10-03,110.4,110.4,112,115,113,110,105,0,-0.000805801,110,100.0,92.2,40.4,100.0,47.6,0,1776,3359,1.89
