time,spot,zero_gamma,cw1,cw2,cw3,pw1,pw2,pw3,net_gex,hvl,cw1_pct,cw2_pct,cw3_pct,pw1_pct,pw2_pct,pw3_pct,call_oi,put_oi,pc_ratio
2025-10-03,103.84,94.0,105,110,113,100,101,98,0.005824834,100,100.0,64.9,18.1,100.0,18.2,13.2,16907,2654,0.16
